id,name,genreisnongame,genreisindie,genreisaction,genreisadventure,genreiscasual,genreisstrategy,genreisrpg,genreissimulation,genreisearlyaccess,genreisfreetoplay,genreissports,genreisracing,genreismassivelymultiplayer
4794,Tail Drift,false,true,false,false,false,false,false,false,true,false,true,true,false
4795,Noct,false,true,true,false,false,false,false,false,true,false,false,false,false
4796,Shark Attack Deathmatch 2,false,true,true,false,false,false,false,false,true,false,false,false,false
4797,Independence War Deluxe Edition,false,false,true,false,false,true,false,true,false,false,false,false,false
4798,It's A Wipe!,false,true,false,false,false,true,true,true,false,false,false,false,false
4799,Luna's Wandering Stars,false,true,true,false,false,false,false,true,false,false,false,false,false
4800,DiscStorm,false,true,true,false,false,false,false,false,false,false,false,false,false
4801,Solar Struggle,false,true,true,false,false,false,false,false,false,false,false,false,false
4802,Flashpoint Campaigns: Red Storm,false,false,false,false,false,true,false,false,false,false,false,false,false
4803,Running Shadow,false,false,true,true,false,false,true,false,false,true,false,false,false
4804,Radial-G : Racing Revolved,false,true,false,false,false,false,false,false,false,false,false,true,false
4805,Read Only Memories,false,false,false,true,false,false,false,false,false,false,false,false,false
4806,Tales from the Borderlands,false,false,false,true,false,false,false,false,false,false,false,false,false
4807,Game of Thrones - A Telltale Games Series,false,false,false,true,false,false,false,false,false,false,false,false,false
4808,Redemption,false,false,true,true,true,false,true,false,true,false,false,false,true
4809,Demon Hunter: Chronicles from Beyond,false,false,false,true,true,false,false,false,false,false,false,false,false
4810,Passing Pineview Forest,false,true,true,true,false,false,false,false,false,false,false,false,false
4811,Cars,false,false,false,true,false,false,false,false,false,false,false,true,false
4812,Master Spy,false,true,true,false,false,false,false,false,false,false,false,false,false
4813,Grass Simulator,false,true,false,true,true,false,false,true,false,false,false,false,false
4814,"Bolt Riley, A Reggae Adventure - Chapter 1",false,true,false,true,true,false,false,false,true,false,false,false,false
4815,Thief Town,false,true,true,false,false,false,false,false,false,false,false,false,false
4816,Miko Gakkou: Second Year,false,true,true,false,false,false,false,false,false,false,false,false,false
4817,Tulpa,false,true,false,true,false,false,false,false,false,false,false,false,false
4818,Heavy Metal Machines,false,true,true,false,false,true,false,false,false,true,true,true,false
4819,Winged Sakura: Mindy's Arc,false,true,false,false,false,true,true,false,false,false,false,false,false
4820,Luna: Shattered Hearts: Episode 1,false,true,true,true,true,false,true,false,false,false,false,false,false
4821,bit Dungeon II,false,true,true,true,false,false,true,false,false,false,false,false,false
4822,Finding Nemo,false,false,true,true,false,false,false,false,false,false,false,false,false
4823,Rooms: The Unsolvable Puzzle,false,true,false,true,true,false,false,false,false,false,false,false,false
4824,Everlasting Summer,false,true,false,true,true,false,false,false,false,true,false,false,false
4825,Pinstripe,false,true,false,true,true,false,false,false,false,false,false,false,false
4826,Executive Assault,false,false,true,false,false,true,false,false,false,false,false,false,false
4827,Amphora,false,true,false,true,false,false,false,false,false,false,false,false,false
4828,Wimp: Who Stole My Pants?,false,true,true,true,true,false,false,false,false,false,false,false,false
4829,ULTRAWORLD EXODUS,false,true,false,false,false,false,false,false,false,false,false,false,false
4830,ONE PIECE PIRATE WARRIORS 3,false,false,true,false,false,false,false,false,false,false,false,false,false
4831,Movie Studio Boss: The Sequel,false,true,false,false,true,false,false,true,false,false,false,false,false
4832,Carmageddon TDR 2000,false,true,true,false,false,false,false,false,false,false,false,true,false
4833,Prehistorik,false,false,true,false,true,false,false,false,false,false,false,false,false
4834,The Jackbox Party Pack,false,true,false,false,true,true,false,false,false,false,false,false,false
4835,Why So Evil,false,true,true,true,true,false,false,false,false,false,false,false,false
4836,Survivor Squad: Gauntlets,false,true,true,false,false,true,false,false,false,false,false,false,false
4837,WALL E,false,false,false,true,false,false,false,false,false,false,false,false,false
4838,Supreme League of Patriots Issue 1: A Patriot Is Born,false,true,false,true,false,false,false,false,false,false,false,false,false
4839,Data Hacker: Reboot,false,true,false,true,false,false,true,false,false,false,false,false,false
4840,AER,false,true,false,true,false,false,false,false,false,false,false,false,false
4841,Truck Mechanic Simulator 2015,false,false,false,false,true,false,false,true,false,false,false,false,false
4842,Beach Resort Simulator,false,false,false,false,false,false,false,true,false,false,false,false,false
4843,Airline Tycoon Deluxe,false,false,false,false,false,false,false,true,false,false,false,false,false
4844,Treasure Planet Battle at Procyon,false,false,false,false,false,true,false,false,false,false,false,false,false
4845,Last Inua,false,true,false,true,true,false,false,false,false,false,false,false,false
4846,School of Dragons: How to Train Your Dragon,false,false,false,true,false,false,true,false,false,true,false,false,true
4847,LEVEL UP!,false,true,true,false,false,false,false,false,true,false,false,false,false
4848,Axiom Verge,false,true,true,true,false,false,false,false,false,false,false,false,false
4849,The Next Penelope,false,true,true,false,false,false,false,false,false,false,false,true,false
4850,Cars Mater-National,false,false,false,false,false,false,false,false,false,false,false,true,false
4851,LEGO® Worlds,false,false,false,true,false,false,false,false,true,false,false,false,false
4852,PixelJunk™ Shooter Ultimate,false,false,true,false,false,false,false,false,false,false,false,false,false
4853,Spriter Pro,true,false,false,false,false,false,false,false,false,false,false,false,false
4854,Miko Gakkou Monogatari: Kaede Episode,false,true,false,true,false,false,false,false,false,false,false,false,false
4855,Asguaard,false,true,false,true,true,false,true,false,false,false,false,false,false
4856,Undefeated,false,true,false,true,true,true,true,false,false,false,false,false,false
4857,Girlfriend Rescue,false,true,true,true,true,true,true,false,false,false,false,false,false
4858,Moonchild,false,true,false,true,true,false,true,false,false,false,false,false,false
4859,Phoenix Force,false,true,true,false,false,false,false,false,false,false,false,false,false
4860,Battle Fleet 2,false,false,false,false,false,true,false,true,false,false,false,false,false
4861,GRAV,false,true,true,true,false,false,true,false,true,false,false,false,false
4862,Shutshimi,false,true,true,false,false,false,false,false,false,false,false,false,false
4863,We Slay Monsters,false,true,false,false,false,true,true,false,true,false,false,false,false
4864,Amazing Frog?,false,true,false,true,false,false,false,false,true,false,false,false,false
4865,Mimpi,false,true,false,true,true,false,false,false,false,false,false,false,false
4866,Mystik Belle,false,true,true,true,false,false,true,false,false,false,false,false,false
4867,PONCHO,false,true,false,true,false,false,false,false,false,false,false,false,false
4868,The Guilt and the Shadow,false,true,false,true,false,false,false,false,false,false,false,false,false
4869,The Exiled,false,false,true,false,false,false,true,false,true,false,false,false,true
4870,1Quest,false,true,false,false,false,false,true,false,false,false,false,false,false
4871,Barbarian Brawl,false,true,true,false,false,false,false,false,false,false,false,false,false
4872,Friendship Club,false,true,true,false,false,false,false,false,true,false,false,false,false
4873,National Zombie Park,false,true,true,false,false,false,false,false,false,false,false,false,false
4874,Darkness Assault,false,true,true,false,false,false,false,false,false,false,false,false,false
4875,Five Nights at Freddy's 2,false,true,false,false,false,false,false,false,false,false,false,false,false
4876,Midnight Mysteries: Witches of Abraham - Collector's Edition,false,false,false,true,true,false,false,false,false,false,false,false,false
4877,Prelogate,false,true,false,false,true,false,false,false,false,false,false,false,false
4878,Don't Shoot Yourself!,false,true,true,false,false,true,false,false,false,false,false,false,false
4879,Storm United,false,true,true,false,false,false,false,false,true,false,false,false,true
4880,Demesne,false,true,false,true,false,false,false,true,true,false,false,false,false
4881,Inside The Gear,false,true,false,false,true,false,false,false,false,false,false,false,false
4882,Do Not Fall,false,true,true,true,false,false,false,false,false,false,false,false,false
4883,Kaiju-A-GoGo,false,true,true,false,true,true,false,false,false,false,false,false,false
4884,Cherry Tree High I! My! Girls!,false,true,false,false,false,false,false,false,false,false,false,false,false
4885,Forward to the Sky,false,true,true,true,true,false,true,false,false,false,false,false,false
4886,Marvin's Mittens,false,true,false,true,true,false,false,false,false,false,false,false,false
4887,Mos Speedrun 2,false,true,true,false,false,false,false,false,false,false,false,false,false
4888,ADOM (Ancient Domains Of Mystery),false,true,false,true,false,true,true,false,false,false,false,false,false
