"Genre","name"
"Casual","Rollers of the Realm"
"Casual","Little Racers STREET"
"Casual","Smooth Operators"
"Casual","STARWHAL"
"Casual","Bot Colony"
"Casual","Squirt's Adventure"
"Casual","Signs of Life"
"Casual","Probably Archery"
"Casual","Girls Like Robots"
"Casual","Enola"
"Casual","Muffin Knight"
"Casual","Full Bore"
"Casual","One Finger Death Punch"
"Casual","Captain Morgane and the Golden Turtle"
"Casual","Major Mayhem"
"Casual","La Tale"
"Casual","Lost Civilization"
"Casual","Crazy Machines: Golden Gears"
"Casual","Songs2See Editor"
"Casual","The Sandbox"
"Casual","Alpha Kimori™ Episode One"
"Casual","Hexcells"
"Casual","Goat Simulator"
"Casual","LYNE"
"Casual","Lost Saga North America"
"Casual","Gridiron Solitaire"
"Casual","Farm for your Life"
"Casual","Anarchy Arcade"
"Casual","Alex Hunter - Lord of the Mind"
"Casual","Gravity Badgers"
"Casual","Beware Planet Earth"
"Casual","Let's Sing"
"Casual","Aura Kingdom"
"Casual","Paranormal State: Poison Spring Collector's Edition"
"Casual","Super Motherload"
"Casual","Luxuria Superbia"
"Casual","Pool Nation VR"
"Casual","Bardbarian"
"Casual","Tumblestone"
"Casual","Time Rifters"
"Casual","Snow Horse"
"Casual","1Heart"
"Casual","Prominence"
"Casual","Haunt the House: Terrortown"
"Casual","Jones On Fire"
"Casual","Ski Region Simulator"
"Casual","Tribloos 2"
"Casual","Card City Nights"
"Casual","Hexcells Plus"
"Casual","Dreamscape"
"Casual","Aveyond 3-1: Lord of Twilight"
"Casual","KAMI"
"Casual","GAUGE"
"Casual","Counter-Strike Nexon: Zombies"
"Casual","Driving School Simulator"
"Casual","Arctic Trucker Simulator"
"Casual","Broforce"
"Casual","Post Master"
"Casual","Shelter 2"
"Casual","Costume Quest 2"
"Casual","Anmynor Puzzles"
"Casual","Canyon Capers"
"Casual","7 Wonders of the Ancient World"
"Casual","7 Wonders: Magical Mystery Tour"
"Casual","My Best Friends - Cats & Dogs"
"Casual","My Vet Practice: In the Country"
"Casual","My Riding Stables"
"Casual","My Riding Stables: Life with Horses"
"Casual","Riding Star"
"Casual","My Pet Hotel"
"Casual","My Pet Hotel 2"
"Casual","Kingdom Tales"
"Casual","Tales From The Dragon Mountain 2: The Lair"
"Casual","Toy Soldiers: War Chest"
"Casual","Return to Mysterious Island"
"Casual","Return to Mysterious Island 2"
"Casual","Farming World"
"Casual","Shiny The Firefly"
"Casual","Tales From The Dragon Mountain: The Strix"
"Casual","Where Angels Cry"
"Casual","About Love, Hate and the other ones"
"Casual","A Story About My Uncle"
"Casual","Skyborn"
"Casual","Aveyond 3-2: Gates of Night"
"Casual","Labyrinthine Dreams"
"Casual","Heroes of Legionwood"
"Casual","Gardens Inc. – From Rakes to Riches"
"Casual","Abalone"
"Casual","Rage Runner"
"Casual","Pretentious Game"
"Casual","Devil's Dare"
"Casual","Grim Legends 2: Song of the Dark Swan"
"Casual","Bridge Constructor Playground"
"Casual","Millennium - A New Hope"
"Casual","Adventurer Manager"
"Casual","GhostControl Inc."
"Casual","Creativerse"
"Casual","Foosball - Street Edition"
"Casual","Battlepillars Gold Edition"
"Casual","Munin"
"Casual","Explodemon"
"Casual","Fearless Fantasy"
"Casual","Organic Panic"
"Casual","Circuits"
"Casual","FaeVerse Alchemy"
"Casual","Lucent Heart"
"Casual","Spoiler Alert"
"Casual","Zooloretto"
"Casual","The Secret Of Hildegards"
"Casual","Rabbit Hole 3D: Steam Edition"
"Casual","Putt-Putt Joins the Parade"
"Casual","Freddi Fish and The Case of the Missing Kelp Seeds"
"Casual","Pajama Sam in No Need to Hide When It's Dark Outside"
"Casual","SPY Fox in: Dry Cereal"
"Casual","Putt-Putt and Pep's Balloon-o-Rama"
"Casual","Freddi Fish and Luther's Maze Madness"
"Casual","Robot Rescue Revolution"
"Casual","Abyss: The Wraiths of Eden"
"Casual","Dark Arcana: The Carnival"
"Casual","Enigmatis: The Ghosts of Maple Creek"
"Casual","Enigmatis 2: The Mists of Ravenwood"
"Casual","Nightmares from the Deep 2: The Siren`s Call"
"Casual","Nightmares from the Deep 3: Davy Jones"
"Casual","Clockwork Tales: Of Glass and Ink"
"Casual","Grim Legends: The Forsaken Bride"
"Casual","9 Clues: The Secret of Serpent Creek"
"Casual","Left in the Dark: No One on Board"
"Casual","Pixel Puzzles: Japan"
"Casual","Pixel Puzzles: UndeadZ"
"Casual","Showtime!"
"Casual","Battleplan: American Civil War"
"Casual","Deadly Sin 2"
"Casual","Kitty Powers' Matchmaker"
"Casual","Braveland"
"Casual","Gang Beasts"
"Casual","Q*bert: Rebooted"
"Casual","Tooth and Tail"
"Casual","Tabletop Simulator"
"Casual","ReignMaker"
"Casual","Strata"
"Casual","House of 1,000 Doors - Family Secrets"
"Casual","Viking Brothers"
"Casual","Zoo Empire"
"Casual","Ionball 2 : Ionstorm"
"Casual","Selfie: Sisters of the Amniotic Lens"
"Casual","Wildlife Park 3"
"Casual","Autocraft"
"Casual","Sunset"
"Casual","Nostradamus: The Last Prophecy"
"Casual","The Witch's Yarn"
"Casual","Conflicks - Revolutionary Space Battles"
"Casual","Kingdom Tales 2"
"Casual","Sharpe Investigations: Death on the Seine"
"Casual","Sudokuball Detective"
"Casual","Demolition Master 3D"
"Casual","Redneck Racers"
"Casual","Shannon Tweed's Attack Of The Groupies"
"Casual","Ampu-Tea"
"Casual","Fairy Tale About Father Frost, Ivan and Nastya"
"Casual","RC Cars"
"Casual","ROCKETSROCKETSROCKETS"
"Casual","Dracula: The Resurrection"
"Casual","Dracula 2: The Last Sanctuary"
"Casual","Dracula 3: The Path of the Dragon"
"Casual","TransOcean: The Shipping Company"
"Casual","Construction-Simulator 2015"
"Casual","DubWars"
"Casual","Micron"
"Casual","Legionwood 2: Rise of the Eternal's Realm"
"Casual","Time Ramesside (A New Reckoning)"
"Casual","My Lands"
"Casual","You Must Build A Boat"
"Casual","Flower Shop: Summer In Fairbrook"
"Casual","The Hat Man: Shadow Ward"
"Casual","Always Remember Me"
"Casual","Akane the Kunoichi"
"Casual","Evolution RTS"
"Casual","Royal Defense"
"Casual","Vitrum"
"Casual","Motte Island"
"Casual","Lost Marbles"
"Casual","Rube Works"
"Casual","Crazy Plant Shop"
"Casual","SPY Fox 2: Some Assembly Required"
"Casual","SPY Fox 3: Operation Ozone"
"Casual","SPY Fox in: Cheese Chase"
"Casual","SPY Fox in: Hold the Mustard"
"Casual","Racer 8"
"Casual","Uriel's Chasm"
"Casual","Pajama Sam 2: Thunder and Lightning Aren't So Frightening"
"Casual","Pajama Sam 3: You Are What You Eat From Your Head To Your Feet"
"Casual","Pajama Sam 4: Life Is Rough When You Lose Your Stuff!"
"Casual","Pajama Sam's Sock Works"
"Casual","Pajama Sam's Lost & Found"
"Casual","The Good Life"
"Casual","Heldric - The legend of the shoemaker"
