id,name,controllersupport,isfree,categorysingleplayer,categorymultiplayer,categorycoop,categorymmo,categoryinapppurchase,categoryincludesrcsdk,categoryincludeleveleditor,categoryvrsupport
1501,Sonic CD,false,false,true,false,false,false,false,false,false,false
1502,Geneforge 1,false,true,true,false,false,false,false,false,false,false
1503,Geneforge 2,false,true,true,false,false,false,false,false,false,false
1504,Geneforge 3,false,true,true,false,false,false,false,false,false,false
1505,Geneforge 4,false,true,true,false,false,false,false,false,false,false
1506,Geneforge 5,false,true,true,false,false,false,false,false,false,false
1507,Galcon Legends,false,false,true,false,false,false,false,false,false,false
1508,Revelations 2012,false,false,true,true,true,false,false,false,false,false
1509,Pox Nora,false,true,true,true,false,false,false,false,false,false
1510,EverQuest II,false,true,false,true,false,true,false,false,false,false
1511,Total War: SHOGUN 2,false,false,true,true,true,false,false,false,false,false
1512,Total War: SHOGUN 2 - Fall of the Samurai,false,false,true,true,true,false,false,false,false,false
1513,Sins of a Solar Empire: Trinity,false,false,true,true,false,false,false,false,false,false
1514,Toki Tori 2+,true,false,true,false,false,false,false,false,true,false
1515,Serious Sam: The Random Encounter,false,false,true,false,false,false,false,false,false,false
1516,Airline Tycoon 2,false,false,true,false,false,false,false,false,false,false
1517,Flatout 3,false,false,true,true,true,false,false,false,false,false
1518,Really Big Sky,false,false,true,true,false,false,false,false,false,false
1519,DiRT Showdown,true,false,true,true,false,false,false,false,false,false
1520,Orcs Must Die! 2,true,false,true,false,true,false,false,false,false,false
1521,Wolfenstein: The New Order,false,false,true,false,false,false,false,false,false,false
1522,Jurassic Park: The Game,false,false,true,false,false,false,false,false,false,false
1523,Assassin's Creed Revelations,false,false,true,true,false,false,false,false,false,false
1524,Choplifter HD,false,false,true,false,false,false,false,false,false,false
1525,Impire,false,false,true,true,true,false,false,false,false,false
1526,Sleeping Dogs™,true,false,true,false,false,false,false,false,false,false
1527,Galactic Civilizations II: Ultimate Edition,false,false,true,false,false,false,false,false,false,false
1528,Leviathan: Warships,false,false,true,true,true,false,false,false,false,false
1529,Ridge Racer™ Unbounded,false,false,true,false,false,false,false,false,false,false
1530,Scarygirl,false,false,true,true,false,false,false,false,false,false
1531,Scoregasm,false,false,true,false,false,false,false,false,false,false
1532,SONIC THE HEDGEHOG 4 Episode I,false,false,true,false,false,false,false,false,false,false
1533,Nancy Drew Alibi in Ashes,false,false,true,false,false,false,false,false,false,false
1534,Hegemony Gold: Wars of Ancient Greece,false,false,true,false,false,false,false,false,false,false
1535,Demigod,false,false,true,true,false,false,false,false,false,false
1536,Dynamite Jack,false,false,true,false,false,false,false,false,true,false
1537,Alan Wake's American Nightmare,true,false,true,false,false,false,false,false,false,false
1538,Real Warfare 2: Northern Crusades,false,false,true,true,false,false,false,false,false,false
1539,Call of Duty: Black Ops II,true,false,true,true,true,false,false,false,false,false
1540,Call of Duty: Black Ops II - Multiplayer,true,false,true,true,true,false,false,false,false,false
1541,Hitman: Absolution,false,false,true,false,false,false,false,false,false,false
1542,Tomb Raider,true,false,true,true,false,false,false,false,false,false
1543,Titan Attacks,false,false,true,false,false,false,false,false,false,false
1544,America's Army: Proving Grounds,false,true,true,true,false,false,false,false,true,false
1545,King's Bounty: Warriors of the North,false,false,true,false,false,false,false,false,false,false
1546,Fortune Summoners: Secret of the Elemental Stone,false,false,true,false,false,false,false,false,false,false
1547,Containment: The Zombie Puzzler,false,false,true,false,false,false,false,false,false,false
1548,Warlock - Master of the Arcane,false,false,true,true,false,false,false,false,false,false
1549,SONIC THE HEDGEHOG 4 Episode II,false,false,true,false,false,false,false,false,false,false
1550,F1 Race Stars,false,false,true,true,true,false,false,false,false,false
1551,Binary Domain,true,false,true,true,true,false,false,false,false,false
1552,Crusader Kings II,false,false,true,true,false,false,false,false,false,false
1553,Dear Esther,false,false,true,false,false,false,false,false,false,false
1554,The Dark Eye: Chains of Satinav,false,false,true,false,false,false,false,false,false,false
1555,SATAZIUS,false,false,true,false,false,false,false,false,false,false
1556,Fable - The Lost Chapters,false,false,true,false,false,false,false,false,false,false
1557,Superbrothers: Sword & Sworcery EP,false,false,true,false,false,false,false,false,false,false
1558,The Showdown Effect,false,false,false,true,false,false,false,false,false,false
1559,Max Payne 3,false,false,true,true,false,false,false,false,false,false
1560,LEGO Harry Potter: Years 5-7,true,false,true,true,false,false,false,false,false,false
1561,Waveform,false,false,true,false,false,false,false,false,false,false
1562,Snapshot,false,false,true,false,false,false,false,false,false,false
1563,The Bridge,true,false,true,false,false,false,false,false,false,false
1564,Awesomenauts,true,false,true,true,true,false,false,false,false,false
1565,Serious Sam 2,false,false,true,true,true,false,false,false,true,false
1566,Castle Crashers,true,false,true,true,true,false,false,false,false,false
1567,Pineapple Smash Crew,false,false,true,false,false,false,false,false,false,false
1568,Pickers,false,false,true,false,false,false,false,false,false,false
1569,Call of Juarez Gunslinger,true,false,true,false,false,false,false,false,false,false
1570,Infested Planet,false,false,true,false,false,false,false,false,false,false
1571,Confrontation,false,false,true,true,false,false,false,false,false,false
1572,Rotastic,true,false,true,true,false,false,false,false,false,false
1573,Retro City Rampage™ DX,true,false,true,false,false,false,false,false,false,false
1574,Deep Black : Reloaded,false,false,true,true,false,false,false,false,false,false
1575,Babel Rising,false,false,true,true,false,false,false,false,false,false
1576,Men of War: Condemned Heroes,false,false,true,true,false,false,false,false,true,false
1577,Sins of a Solar Empire: Rebellion,false,false,true,true,true,false,false,false,true,false
1578,Crusader Kings Complete,false,false,true,true,false,false,false,false,false,false
1579,Magical Drop V,false,false,true,true,true,false,false,false,false,false
1580,Lumino City,false,false,true,false,false,false,false,false,false,false
1581,BIT.TRIP CORE,false,false,true,false,false,false,false,false,false,false
1582,BIT.TRIP VOID,true,false,true,false,false,false,false,false,false,false
1583,BIT.TRIP FATE,true,false,true,false,false,false,false,false,false,false
1584,BIT.TRIP FLUX,false,false,true,false,false,false,false,false,false,false
1585,Dishonored,true,false,true,false,false,false,false,false,false,false
1586,Rocksmith,false,false,true,true,false,false,false,false,false,false
1587,Hell Yeah!,true,false,true,false,false,false,false,false,false,false
1588,3DMark 11,false,false,false,false,false,false,false,false,false,false
1589,Gratuitous Tank Battles,false,false,true,false,false,false,false,false,false,false
1590,Foreign Legion: Multi Massacre,false,false,true,true,true,false,false,false,false,false
1591,Port Royale 3,true,false,true,true,false,false,false,false,false,false
1592,The Testament of Sherlock Holmes,false,false,true,false,false,false,false,false,false,false
1593,1000 Amps,false,false,true,false,false,false,false,false,false,false
1594,EverQuest Free-to-Play,false,true,false,false,false,true,false,false,false,false
1595,Insanely Twisted Shadow Planet,true,false,true,true,true,false,false,false,false,false
1596,Jagged Alliance: Crossfire,false,false,true,false,false,false,false,false,false,false
1597,Luxor Evolved,false,false,true,false,false,false,false,false,false,false
1598,Yesterday,false,false,true,false,false,false,false,false,false,false
1599,Auditorium,false,false,true,false,false,false,false,false,false,false
1600,Chronicle: RuneScape Legends,false,true,true,true,false,false,true,false,false,false
1601,Tiny and Big: Grandpa's Leftovers,true,false,true,false,false,false,false,false,false,false
1602,Jet Set Radio,true,false,true,false,false,false,false,false,false,false
1603,Warlock 2: the Exiled,false,false,true,true,false,false,false,false,false,false
1604,Avernum 4,false,true,true,false,false,false,false,false,false,false
1605,Avernum 5,false,false,true,false,false,false,false,false,false,false
1606,Avernum 6,false,false,true,false,false,false,false,false,false,false
1607,Gunpoint,false,false,true,false,false,false,false,false,true,false
1608,Gotham City Impostors: Free To Play,false,true,false,true,false,false,false,false,false,false
1609,Clan of Champions,false,false,true,true,true,false,false,false,false,false
1610,ClaDun x2,false,false,true,false,false,false,false,false,false,false
1611,Tales from Space: Mutant Blobs Attack,true,false,true,false,false,false,false,false,false,false
1612,Crazy Machines Elements,false,false,true,false,false,false,false,false,false,false
1613,Saints Row IV,true,false,true,false,true,false,false,false,false,false
1614,To the Moon,true,false,true,false,false,false,false,false,false,false
1615,Dungeons & Dragons Online®,false,true,false,false,false,true,false,false,false,false
1616,AirMech,false,true,true,true,true,false,false,false,false,false
1617,3SwitcheD,false,false,true,false,false,false,false,false,false,false
1618,iBomber Defense Pacific,false,false,true,false,false,false,false,false,false,false
1619,Painkiller: Recurring Evil,false,false,false,false,false,false,false,false,false,false
1620,Alien Spidy,true,false,true,false,false,false,false,false,false,false
1621,Bang Bang Racing,false,false,true,true,false,false,false,false,false,false
1622,Sine Mora,true,false,true,false,false,false,false,false,false,false
1623,Indie Game: The Movie,false,false,true,false,false,false,false,false,false,false
1624,SpeedRunners,true,false,true,true,true,false,false,false,true,false
1625,Stellar Impact,false,false,false,true,false,false,false,false,false,false
1626,Legend of Grimrock,false,false,true,false,false,false,false,false,true,false
1627,Fireburst,false,false,true,true,false,false,false,false,false,false
1628,Tony Hawk's Pro Skater HD,false,false,true,false,false,false,false,false,false,false
1629,Archeblade,false,true,false,true,true,false,false,false,false,false
1630,Cubemen,false,false,true,true,false,false,false,false,false,false
1631,Ys: The Oath in Felghana,false,false,true,false,false,false,false,false,false,false
1632,Ys Origin,false,false,true,false,false,false,false,false,false,false
1633,eXceed - Gun Bullet Children,false,false,true,false,false,false,false,false,false,false
1634,eXceed 2nd - Vampire REX,false,false,true,false,false,false,false,false,false,false
1635,eXceed 3rd - Jade Penetrate Black Package,false,false,true,false,false,false,false,false,false,false
1636,Wizorb,true,false,true,false,false,false,false,false,false,false
1637,"Hack, Slash, Loot",false,false,true,false,false,false,false,false,false,false
1638,Rayman Origins,true,false,true,true,false,false,false,false,false,false
1639,Noitu Love 2 Devolution,false,false,true,false,false,false,false,false,false,false
1640,English Country Tune,false,false,true,false,false,false,false,false,false,false
1641,The Walking Dead,true,false,true,false,false,false,false,false,false,false
1642,A Virus Named TOM,true,false,true,true,false,false,false,false,false,false
1643,AVSEQ,false,false,true,false,false,false,false,false,false,false
1644,Botanicula,false,false,true,false,false,false,false,false,false,false
1645,Bumbledore,false,false,true,false,false,false,false,false,false,false
1646,Arena Wars 2,false,false,true,true,false,false,false,false,false,false
1647,Symphony,false,false,true,false,false,false,false,false,false,false
1648,Jane's Advanced Strike Fighters,false,false,true,true,true,false,false,false,false,false
1649,Sacred Citadel,true,false,true,true,false,false,false,false,false,false
1650,Moon Breakers,false,true,false,true,false,false,false,false,false,false
1651,Loadout,false,true,false,true,true,false,false,false,false,false
1652,Myst V,false,false,true,false,false,false,false,false,false,false
1653,Endless Space,false,false,true,true,false,false,false,false,false,false
1654,DOOM 3: BFG Edition,false,false,true,true,false,false,false,false,false,false
1655,Avernum: Escape From the Pit,false,false,true,false,false,false,false,false,false,false
